DateTime,New Addresses,Active Addresses,Zero Balance Addresses,Price
2023-06-28T00:00:00.000Z,411472,836792,385807,30289.45
2023-06-29T00:00:00.000Z,493080,982837,502629,30436.73
2023-06-30T00:00:00.000Z,494399,1062608,522164,30440.22
2023-07-01T00:00:00.000Z,395120,926042,454475,30487.98
2023-07-02T00:00:00.000Z,339669,1010690,568372,30489.25
2023-07-03T00:00:00.000Z,413714,961193,472870,30981.25
2023-07-04T00:00:00.000Z,405209,963114,501227,30983.17
2023-07-05T00:00:00.000Z,486683,969986,491575,30539.28
2023-07-06T00:00:00.000Z,476571,974988,474405,30693.8
2023-07-07T00:00:00.000Z,534454,1033152,554220,30088.52
2023-07-08T00:00:00.000Z,495409,1006754,572883,30219.63
2023-07-09T00:00:00.000Z,552633,980068,582665,30257.89
2023-07-10T00:00:00.000Z,461510,930844,473276,30504.54
2023-07-11T00:00:00.000Z,465661,931508,486911,30560.55
2023-07-12T00:00:00.000Z,523831,953165,487720,30598.87
2023-07-13T00:00:00.000Z,446871,873562,392481,31049.05
2023-07-14T00:00:00.000Z,511435,1002400,489479,30783.23
2023-07-15T00:00:00.000Z,529244,916326,492505,30330.98
2023-07-16T00:00:00.000Z,545880,925365,530064,30265.79
2023-07-17T00:00:00.000Z,485764,951557,489384,30007.04
2023-07-18T00:00:00.000Z,549239,1017135,555916,29892
2023-07-19T00:00:00.000Z,522445,961963,501673,29982.42
2023-07-20T00:00:00.000Z,452483,904255,432460,29998.8
2023-07-21T00:00:00.000Z,424330,856403,387165,29897.5
2023-07-22T00:00:00.000Z,365105,925679,495356,29820.29
2023-07-23T00:00:00.000Z,511023,895779,501746,30041.76
2023-07-24T00:00:00.000Z,491469,942591,506032,29481.46
2023-07-25T00:00:00.000Z,515397,941826,483694,29213.07
2023-07-26T00:00:00.000Z,513749,1017946,558733,29390.67
2023-07-27T00:00:00.000Z,479600,943039,460074,29325.03
2023-07-28T00:00:00.000Z,488744,944840,482462,29324.72
2023-07-29T00:00:00.000Z,489786,883630,444751,29331.83
2023-07-30T00:00:00.000Z,608036,1013491,598448,29248.11
2023-07-31T00:00:00.000Z,454204,916255,456685,29316.98
2023-08-01T00:00:00.000Z,481243,988380,495937,29148.84
2023-08-02T00:00:00.000Z,456906,1076907,592325,29469.86
2023-08-03T00:00:00.000Z,470988,1035109,539049,29170.61
2023-08-04T00:00:00.000Z,408712,915811,423219,29050.37
2023-08-05T00:00:00.000Z,511900,993100,514025,29031.92
2023-08-06T00:00:00.000Z,590039,980117,579452,29063.81
2023-08-07T00:00:00.000Z,458353,952715,479729,28958.56
2023-08-08T00:00:00.000Z,390936,876004,398514,29658.81
2023-08-09T00:00:00.000Z,506444,1051782,566046,29738.69
2023-08-10T00:00:00.000Z,487024,953741,420068,29515.95
2023-08-11T00:00:00.000Z,495611,967467,490159,29377.84
2023-08-12T00:00:00.000Z,496979,929964,493892,29413.91
2023-08-13T00:00:00.000Z,470584,867958,490669,29352.88
2023-08-14T00:00:00.000Z,508212,1004609,544843,29375.13
2023-08-15T00:00:00.000Z,562781,1069685,594415,29260.35
2023-08-16T00:00:00.000Z,440412,956823,494131,28961.97
2023-08-17T00:00:00.000Z,530865,1053728,554083,27063.68
2023-08-18T00:00:00.000Z,531242,1020222,459586,26228
2023-08-19T00:00:00.000Z,421954,887935,465711,26029.75
2023-08-20T00:00:00.000Z,507058,932504,542608,26140.04
2023-08-21T00:00:00.000Z,521593,1009275,497419,26034.22
2023-08-22T00:00:00.000Z,411454,930845,475904,25760.73
2023-08-23T00:00:00.000Z,436904,934855,466868,26302.51
2023-08-24T00:00:00.000Z,440923,950085,509764,26218.55
2023-08-25T00:00:00.000Z,472643,921331,458508,26027.45
2023-08-26T00:00:00.000Z,547518,921637,478152,26044.3
2023-08-27T00:00:00.000Z,433105,804867,441122,26067.67
2023-08-28T00:00:00.000Z,426657,878193,428311,26040.91
2023-08-29T00:00:00.000Z,537072,1051269,566439,27028.76
2023-08-30T00:00:00.000Z,435767,880620,407236,27404.33
2023-08-31T00:00:00.000Z,469512,996890,474422,26615.06
2023-09-01T00:00:00.000Z,503238,1030029,501984,25730.4
2023-09-02T00:00:00.000Z,549359,969824,502161,25855.43
2023-09-03T00:00:00.000Z,508036,872819,457836,25962.48
2023-09-04T00:00:00.000Z,516131,925489,445411,25862.7
2023-09-05T00:00:00.000Z,533366,939569,454205,25721.29
2023-09-06T00:00:00.000Z,529506,1009477,553968,25698.6
2023-09-07T00:00:00.000Z,562277,999440,553427,26013.07
2023-09-08T00:00:00.000Z,454172,986362,526017,26046.94
2023-09-09T00:00:00.000Z,719015,1111523,663512,25867.16
2023-09-10T00:00:00.000Z,661763,1054485,609791,25806.69
2023-09-11T00:00:00.000Z,496946,1115222,644078,25403.89
2023-09-12T00:00:00.000Z,559980,1045471,584452,25834.17
2023-09-13T00:00:00.000Z,581173,1049807,596147,26089.86
2023-09-14T00:00:00.000Z,650097,1124087,656088,26487.32
2023-09-15T00:00:00.000Z,770416,1240740,730415,26550.58
2023-09-16T00:00:00.000Z,668161,1058662,591539,26615.02
2023-09-17T00:00:00.000Z,671318,1043496,608424,26516.25
2023-09-18T00:00:00.000Z,638852,1125339,683362,26912.2
2023-09-19T00:00:00.000Z,511514,1027880,566988,27085.63
2023-09-20T00:00:00.000Z,580194,1064416,584474,27104.49
2023-09-21T00:00:00.000Z,534517,1083042,612172,26766.17
2023-09-22T00:00:00.000Z,519438,983637,513696,26609.58
2023-09-23T00:00:00.000Z,674574,1090031,633764,26581.57
2023-09-24T00:00:00.000Z,497767,1057446,605146,26441.81
2023-09-25T00:00:00.000Z,409682,1105224,587058,26221.59
2023-09-26T00:00:00.000Z,395072,1027121,530106,26243.09
2023-09-27T00:00:00.000Z,393363,1079190,595192,26462.64
2023-09-28T00:00:00.000Z,401146,1037665,534839,26817.29
2023-09-29T00:00:00.000Z,452271,1055075,508793,26954.08
2023-09-30T00:00:00.000Z,401484,1018477,536799,26991.24
2023-10-01T00:00:00.000Z,399320,932326,470848,27509.63
2023-10-02T00:00:00.000Z,434981,1032203,517867,27948.97
2023-10-03T00:00:00.000Z,426613,1086734,612196,27419.56
2023-10-04T00:00:00.000Z,405678,887242,421870,27529.76
2023-10-05T00:00:00.000Z,444244,953504,466044,27745.69
2023-10-06T00:00:00.000Z,428264,920042,416752,27730.84
2023-10-07T00:00:00.000Z,385001,866698,391620,27949.58
2023-10-08T00:00:00.000Z,370916,788615,366549,27909.86
2023-10-09T00:00:00.000Z,386541,958607,538862,27641.35
2023-10-10T00:00:00.000Z,399358,908967,457739,27517.11
2023-10-11T00:00:00.000Z,379562,866739,384482,27003.62
2023-10-12T00:00:00.000Z,395540,899971,415285,26743.88
2023-10-13T00:00:00.000Z,416391,919317,425729,26892.94
2023-10-14T00:00:00.000Z,399995,830652,375283,26896.4
2023-10-15T00:00:00.000Z,372975,779037,360563,27055.16
2023-10-16T00:00:00.000Z,413364,1025139,550012,28570.32
2023-10-17T00:00:00.000Z,408391,923336,444059,28361.49
2023-10-18T00:00:00.000Z,387169,923760,456680,28572.75
2023-10-19T00:00:00.000Z,413982,911129,439581,28531.34
2023-10-20T00:00:00.000Z,438258,960129,418623,29420.04
2023-10-21T00:00:00.000Z,416380,889257,397737,29922.92
2023-10-22T00:00:00.000Z,385247,810757,368012,29953.61
2023-10-23T00:00:00.000Z,420360,1052873,571861,32318.71
2023-10-24T00:00:00.000Z,490076,1030593,483041,34020.51
2023-10-25T00:00:00.000Z,554122,1085437,566879,34417.89
2023-10-26T00:00:00.000Z,526396,1084798,567626,34291.34
2023-10-27T00:00:00.000Z,542314,1060419,552709,33826.46
2023-10-28T00:00:00.000Z,596502,1028701,548951,34185.24
2023-10-29T00:00:00.000Z,468771,906239,459405,34354.45
2023-10-30T00:00:00.000Z,542304,1105712,630926,34476.17
2023-10-31T00:00:00.000Z,528640,1054273,550198,34392.23
2023-11-01T00:00:00.000Z,529846,1042925,523260,34860.33
2023-11-02T00:00:00.000Z,524510,1078718,502678,35148.2
2023-11-03T00:00:00.000Z,516939,991167,434024,34534.25
2023-11-04T00:00:00.000Z,706951,1121107,584709,34942.23
2023-11-05T00:00:00.000Z,665228,1132351,649567,34941.43
2023-11-06T00:00:00.000Z,480508,1000768,524566,35023.5
2023-11-07T00:00:00.000Z,462733,962942,437901,35233.85
2023-11-08T00:00:00.000Z,568983,1006491,481742,35614.95
2023-11-09T00:00:00.000Z,569661,1000533,488711,36774.15
2023-11-10T00:00:00.000Z,559938,1126341,549553,36939.35
2023-11-11T00:00:00.000Z,659677,1072884,574796,37059.56
2023-11-12T00:00:00.000Z,686632,1015437,565235,36990.25
2023-11-13T00:00:00.000Z,437124,962078,508861,36893.76
2023-11-14T00:00:00.000Z,498487,959901,467833,35770.24
2023-11-15T00:00:00.000Z,527333,970942,462455,36675.77
2023-11-16T00:00:00.000Z,574207,938169,472874,36731.76
2023-11-17T00:00:00.000Z,483280,1018940,490768,36327.16
2023-11-18T00:00:00.000Z,532238,867084,442860,36533.15
2023-11-19T00:00:00.000Z,600061,960190,534158,36970.35
2023-11-20T00:00:00.000Z,572414,1070654,613025,37268.58
2023-11-21T00:00:00.000Z,533768,1004116,528788,36709.61
2023-11-22T00:00:00.000Z,539018,983283,478034,36761.52
2023-11-23T00:00:00.000Z,547110,966211,514186,37269.2
2023-11-24T00:00:00.000Z,593499,1135376,637295,37847.23
2023-11-25T00:00:00.000Z,656268,1030991,610878,37761.94
2023-11-26T00:00:00.000Z,633065,978981,591931,37494.49
2023-11-27T00:00:00.000Z,544428,972020,545069,37147.74
2023-11-28T00:00:00.000Z,470439,994152,512255,37645.2
2023-11-29T00:00:00.000Z,405055,927484,425059,38023.05
2023-11-30T00:00:00.000Z,449806,967326,463135,37827.74
2023-12-01T00:00:00.000Z,545039,1117312,545143,38304.24
2023-12-02T00:00:00.000Z,449141,865744,364054,39185.99
2023-12-03T00:00:00.000Z,560202,922008,484799,39746.07
2023-12-04T00:00:00.000Z,490552,1040544,516648,41189.89
2023-12-05T00:00:00.000Z,423685,865483,391637,43003.85
2023-12-06T00:00:00.000Z,378549,866120,342452,43836.42
2023-12-07T00:00:00.000Z,399594,907921,427500,43453.55
2023-12-08T00:00:00.000Z,426591,936564,433102,43914.77
2023-12-09T00:00:00.000Z,528799,955551,464388,43985.3
2023-12-10T00:00:00.000Z,473892,864229,428871,43816.17
2023-12-11T00:00:00.000Z,513654,1071567,591717,41994.84
2023-12-12T00:00:00.000Z,456479,900468,421335,41364.4
2023-12-13T00:00:00.000Z,398982,764902,302719,42020.79
2023-12-14T00:00:00.000Z,345133,701811,253515,42425.07
2023-12-15T00:00:00.000Z,462485,882952,384507,42376.69
2023-12-16T00:00:00.000Z,420851,743285,324329,42159.85
2023-12-17T00:00:00.000Z,368377,707359,307160,41800.11
2023-12-18T00:00:00.000Z,474428,934037,471317,41628.55
2023-12-19T00:00:00.000Z,452597,828993,396862,42625.49
2023-12-20T00:00:00.000Z,430977,790695,369934,43249.32
2023-12-21T00:00:00.000Z,462731,818059,368215,43775.66
2023-12-22T00:00:00.000Z,497849,1019741,497331,43922.15
2023-12-23T00:00:00.000Z,471631,908560,461392,43681.48
2023-12-24T00:00:00.000Z,557011,914956,511313,43300.16
2023-12-25T00:00:00.000Z,385962,707047,348871,43286.02
2023-12-26T00:00:00.000Z,385538,746048,362985,42610.55
2023-12-27T00:00:00.000Z,446210,775268,378368,42908.3
2023-12-28T00:00:00.000Z,371005,848674,402001,43050.76
2023-12-29T00:00:00.000Z,466434,922051,449581,42215.73
2023-12-30T00:00:00.000Z,410131,807966,372515,42062.88
2023-12-31T00:00:00.000Z,520477,793703,440547,42416.74
2024-01-01T00:00:00.000Z,438833,845486,449705,43199.11
2024-01-02T00:00:00.000Z,337020,876861,431441,45050.42
2024-01-03T00:00:00.000Z,444752,958234,487796,42864.2
2024-01-04T00:00:00.000Z,443681,1025456,525307,43727.24
2024-01-05T00:00:00.000Z,449566,868879,359396,43442.62
2024-01-06T00:00:00.000Z,380856,815325,380523,43846.65
2024-01-07T00:00:00.000Z,327262,726494,323939,44068.02
2024-01-08T00:00:00.000Z,397443,809278,370044,45252.87
2024-01-09T00:00:00.000Z,406053,935495,458848,46406.41
2024-01-10T00:00:00.000Z,388875,856843,395625,46016.08
2024-01-11T00:00:00.000Z,427462,968663,431761,47317.08
2024-01-12T00:00:00.000Z,372980,998633,490183,43983.37
2024-01-13T00:00:00.000Z,533378,848148,418826,42840.92
2024-01-14T00:00:00.000Z,455473,711613,390553,42381.51
2024-01-15T00:00:00.000Z,369829,799151,403308,42506.79
2024-01-16T00:00:00.000Z,390321,777712,409324,42805.01
2024-01-17T00:00:00.000Z,464905,843100,438559,42677.92
2024-01-18T00:00:00.000Z,492121,936785,517042,41741.6
2024-01-19T00:00:00.000Z,450731,854201,421328,41199.07
2024-01-20T00:00:00.000Z,555543,911943,511054,41639.86
2024-01-21T00:00:00.000Z,573188,878379,522087,41678.21
2024-01-22T00:00:00.000Z,422770,983112,554748,40533.35
2024-01-23T00:00:00.000Z,396014,869624,426948,39324.21
2024-01-24T00:00:00.000Z,360862,893063,443097,39977.78
2024-01-25T00:00:00.000Z,370453,1102828,589405,39902.43
2024-01-26T00:00:00.000Z,467785,908781,452751,41021.29
2024-01-27T00:00:00.000Z,532920,979299,561193,41792.53
2024-01-28T00:00:00.000Z,549323,899984,493603,42227.49
2024-01-29T00:00:00.000Z,498742,963016,563546,42556.24
2024-01-30T00:00:00.000Z,481162,916025,485849,43273.09
2024-01-31T00:00:00.000Z,412926,876782,447789,43005.6
2024-02-01T00:00:00.000Z,441025,948860,458614,42561.63
2024-02-02T00:00:00.000Z,444368,932784,421737,42994.49
2024-02-03T00:00:00.000Z,480254,818423,435422,43115.07
2024-02-04T00:00:00.000Z,341162,807380,340491,42662.91
2024-02-05T00:00:00.000Z,314520,854077,370596,42725.15
2024-02-06T00:00:00.000Z,308167,861174,366674,42943.49
2024-02-07T00:00:00.000Z,430835,909344,461531,43584.4
2024-02-08T00:00:00.000Z,323327,817557,353351,44978
2024-02-09T00:00:00.000Z,374447,963041,462459,46732.75
2024-02-10T00:00:00.000Z,424056,962140,474882,47530.38
2024-02-11T00:00:00.000Z,359723,856030,404433,48094.75
2024-02-12T00:00:00.000Z,410740,1009686,481845,49028.9
2024-02-13T00:00:00.000Z,354081,862962,410073,49364.88
2024-02-14T00:00:00.000Z,344151,799661,355839,50679.12
2024-02-15T00:00:00.000Z,372178,886946,404976,52101.63
2024-02-16T00:00:00.000Z,370590,858413,375859,52101.47
2024-02-17T00:00:00.000Z,378285,850975,402771,51424.62
2024-02-18T00:00:00.000Z,370475,759402,374628,51793.95
2024-02-19T00:00:00.000Z,407149,877518,438664,52089.43
2024-02-20T00:00:00.000Z,422829,879965,436316,51876.36
2024-02-21T00:00:00.000Z,410596,828959,384649,51504.46
2024-02-22T00:00:00.000Z,403401,860531,371137,51485.49
2024-02-23T00:00:00.000Z,437166,953945,456175,51016.33
2024-02-24T00:00:00.000Z,384445,822973,371064,51135.77
2024-02-25T00:00:00.000Z,401086,908205,453640,51623.22
2024-02-26T00:00:00.000Z,380881,884329,415326,52930.2
2024-02-27T00:00:00.000Z,411069,923179,408023,56048.07
2024-02-28T00:00:00.000Z,472926,1046938,444937,60406.2
2024-02-29T00:00:00.000Z,486415,1005567,418158,62011.87
2024-03-01T00:00:00.000Z,473124,1065754,479230,62010.99
2024-03-02T00:00:00.000Z,385332,845759,352724,62055.06
2024-03-03T00:00:00.000Z,406287,866349,384277,62323.62
2024-03-04T00:00:00.000Z,403856,900297,385493,65463
2024-03-05T00:00:00.000Z,474630,1174926,574823,64256.62
2024-03-06T00:00:00.000Z,428261,934042,410526,65248.62
2024-03-07T00:00:00.000Z,465698,1045624,488124,66838.42
2024-03-08T00:00:00.000Z,458661,965916,414367,68162.48
2024-03-09T00:00:00.000Z,401049,940966,387706,68345.36
2024-03-10T00:00:00.000Z,401296,873972,386425,69097.52
2024-03-11T00:00:00.000Z,417865,1139020,572739,70021.6
2024-03-12T00:00:00.000Z,410645,1039921,499593,70816.71
2024-03-13T00:00:00.000Z,449509,1101923,566331,72500.92
2024-03-14T00:00:00.000Z,394801,1003406,437011,71148.27
2024-03-15T00:00:00.000Z,374848,969668,340952,68987.38
2024-03-16T00:00:00.000Z,371923,930729,417347,67413.55
2024-03-17T00:00:00.000Z,368438,873076,394019,66701.59
2024-03-18T00:00:00.000Z,414006,907957,391268,67754.83
2024-03-19T00:00:00.000Z,451548,998366,463103,64822.84
2024-03-20T00:00:00.000Z,381368,952120,448845,64461.07
2024-03-21T00:00:00.000Z,357117,822816,350037,66388.74
2024-03-22T00:00:00.000Z,384649,902989,387108,64482.47
2024-03-23T00:00:00.000Z,355585,927156,399195,64515.85
2024-03-24T00:00:00.000Z,349661,913291,421411,65713.3
2024-03-25T00:00:00.000Z,347744,917928,404637,68801.55
2024-03-26T00:00:00.000Z,363455,883192,366011,70426.77
2024-03-27T00:00:00.000Z,378628,866771,358171,70073.39
2024-03-28T00:00:00.000Z,419577,947479,413123,70229.41
2024-03-29T00:00:00.000Z,384750,852562,353842,69992.04
2024-03-30T00:00:00.000Z,387117,833495,387646,69971.04
2024-03-31T00:00:00.000Z,316319,699725,274575,70495.58
2024-04-01T00:00:00.000Z,356275,960059,452075,69700.27
2024-04-02T00:00:00.000Z,377819,961310,422470,67137.41
2024-04-03T00:00:00.000Z,408297,969593,379278,65720.4
2024-04-04T00:00:00.000Z,382559,976616,462198,67212.37
2024-04-05T00:00:00.000Z,379263,959099,440868,67383.5
2024-04-06T00:00:00.000Z,409037,920369,422814,68577.96
2024-04-07T00:00:00.000Z,405237,840435,402112,69590.22
2024-04-08T00:00:00.000Z,394676,897904,385823,70907.46
2024-04-09T00:00:00.000Z,391769,902503,403800,69981.08
2024-04-10T00:00:00.000Z,393087,852125,316634,69315.6
2024-04-11T00:00:00.000Z,352311,749867,266940,70427.93
2024-04-12T00:00:00.000Z,385419,831521,322425,68252.13
2024-04-13T00:00:00.000Z,388430,866882,364337,64751.04
2024-04-14T00:00:00.000Z,384854,848904,359566,64052.34
2024-04-15T00:00:00.000Z,431418,866800,386322,64615.51
