DateTime,Hash Rate,Average Size In Bytes,Price,Average Difficulty
2022-07-04T00:00:00.000Z,206448319.56,1176292.86,20780.35,29332051364101.4
2022-07-11T00:00:00.000Z,191359177.62,1252811.14,20407.15,29152798808271.88
2022-07-18T00:00:00.000Z,198986270.72,1190685.43,22739.52,28480462302239.87
2022-07-25T00:00:00.000Z,204987041.15,1145637.43,22884.53,27692567959233.59
2022-08-01T00:00:00.000Z,208044485.35,1151817,23074.48,27931009451202.76
2022-08-08T00:00:00.000Z,201973319.15,1219496,24021.83,28174668481289.41
2022-08-15T00:00:00.000Z,210081548.48,1180592.43,22871.53,28264892952294.42
2022-08-22T00:00:00.000Z,223015647.73,1054468.43,20929.93,28351606743493.78
2022-08-29T00:00:00.000Z,224592680.63,1171874.43,19976.75,30129305326410.29
2022-09-05T00:00:00.000Z,227541700.61,1235254.67,19432.12,30977051760460.06
2022-09-07T00:00:00.000Z,225910024.18,1281344,19008.96,30977051760460.06
2022-09-08T00:00:00.000Z,197543317.35,1380804,19238.35,30977051760460.06
2022-09-09T00:00:00.000Z,233046177.47,1377290,20429.51,30977051760460.06
2022-09-10T00:00:00.000Z,240842523.89,1051505,21473.08,30977051760460.06
2022-09-11T00:00:00.000Z,282273494.88,876390,21608.76,30977051760460.06
2022-09-12T00:00:00.000Z,242501222.93,1222385,22025.13,30977051760460.06
2022-09-13T00:00:00.000Z,229424622.45,1085263,21341.13,30977051760460.06
2022-09-14T00:00:00.000Z,201964167.27,1470922,20091.39,32045359565303.15
2022-09-15T00:00:00.000Z,235409215.24,1239618,19931.65,32045359565303.15
2022-09-16T00:00:00.000Z,208448976.9,1286414,19618.32,32045359565303.15
2022-09-17T00:00:00.000Z,272695491.67,1038760,19973.16,32045359565303.15
2022-09-18T00:00:00.000Z,245811888.03,945075,19733.28,32045359565303.15
2022-09-19T00:00:00.000Z,207257999.19,1253221,18986.84,32045359565303.15
2022-09-20T00:00:00.000Z,241698642.45,1275621,19185.07,32045359565303.15
2022-09-21T00:00:00.000Z,225560461.51,1217900,18967.35,32045359565303.15
2022-09-22T00:00:00.000Z,205786307.49,1225528,18938.17,32045359565303.15
2022-09-23T00:00:00.000Z,213979874.2,1380416,19020.41,32045359565303.15
2022-09-24T00:00:00.000Z,235969646.01,1043804,19060.86,32045359565303.15
2022-09-25T00:00:00.000Z,234499896.29,953861,18912.31,32045359565303.15
2022-09-26T00:00:00.000Z,240587429.78,1179956,19002.68,32045359565303.15
2022-09-27T00:00:00.000Z,208817802.54,1460768,19604.76,32045359565303.15
2022-09-28T00:00:00.000Z,238930164.99,1113080,19134.85,31419898493798.57
2022-09-29T00:00:00.000Z,223867445.67,1215810,19244.54,31360548173144.85
2022-09-30T00:00:00.000Z,263699815.13,1137219,19690.74,31360548173144.85
2022-10-01T00:00:00.000Z,289495333.4,931414,19335.58,31360548173144.85
2022-10-02T00:00:00.000Z,245774911.29,983753,19162.12,31360548173144.85
2022-10-03T00:00:00.000Z,240899129.18,1245323,19343.02,31360548173144.85
2022-10-04T00:00:00.000Z,254516279.38,1111434,19979.45,31360548173144.85
2022-10-05T00:00:00.000Z,273957310.62,977979,20061.83,31360548173144.85
2022-10-06T00:00:00.000Z,247807025.57,1140855,20158,31360548173144.85
2022-10-07T00:00:00.000Z,270998294.48,1151927,19695.04,31360548173144.85
2022-10-08T00:00:00.000Z,274541386.61,855713,19449.57,31360548173144.85
2022-10-09T00:00:00.000Z,250654612.28,883335,19442.13,31360548173144.85
2022-10-10T00:00:00.000Z,281097203.3,1050634,19289.38,33738662001569.37
2022-10-11T00:00:00.000Z,278650907.74,1111307,19061.26,35610794164371.65
2022-10-12T00:00:00.000Z,242289765.99,1211656,19104.53,35610794164371.65
2022-10-13T00:00:00.000Z,252755267.58,1348097,18866.95,35610794164371.65
2022-10-14T00:00:00.000Z,280976324.53,1320485,19516.06,35610794164371.65
2022-10-15T00:00:00.000Z,268344003.3,1064861,19107.85,35610794164371.65
2022-10-16T00:00:00.000Z,257674941.96,959875,19245.21,35610794164371.65
2022-10-17T00:00:00.000Z,265830676.7,1142144,19417.75,35610794164371.65
2022-10-18T00:00:00.000Z,253816920.86,1300711,19396.61,35610794164371.65
2022-10-19T00:00:00.000Z,268907115.29,1373442,19217.35,35610794164371.65
2022-10-20T00:00:00.000Z,263743114.59,1220903,19133.54,35610794164371.65
2022-10-21T00:00:00.000Z,277233785.08,1140868,18972.42,35610794164371.65
2022-10-22T00:00:00.000Z,240766234.49,1121854,19185.65,35610794164371.65
2022-10-23T00:00:00.000Z,276158422.84,927848,19384.74,35626599175757.67
2022-10-24T00:00:00.000Z,249533683.07,1287803,19378.64,36835682546787.98
2022-10-25T00:00:00.000Z,225856842.72,1197666,19828.97,36835682546787.98
2022-10-26T00:00:00.000Z,284536886.58,1378651,20536.27,36835682546787.98
2022-10-27T00:00:00.000Z,250717018.7,1274635,20541.67,36835682546787.98
2022-10-28T00:00:00.000Z,292118500.36,1149426,20391.5,36835682546787.98
2022-10-29T00:00:00.000Z,264755266.28,1132976,20814.47,36835682546787.98
2022-10-30T00:00:00.000Z,248210171.4,1138961,20729.91,36835682546787.98
2022-10-31T00:00:00.000Z,316802897.96,1080200,20538.11,36835682546787.98
2022-11-01T00:00:00.000Z,266994174.98,1308074,20510.47,36835682546787.98
2022-11-02T00:00:00.000Z,225023207.11,1252918,20431.37,36835682546787.98
2022-11-03T00:00:00.000Z,301651820.16,1178928,20213.12,36835682546787.98
2022-11-04T00:00:00.000Z,236882727.85,1351270,20739.14,36835682546787.98
2022-11-05T00:00:00.000Z,276839175.24,1165122,21278.63,36835682546787.98
2022-11-06T00:00:00.000Z,251567246.82,1072657,21128.46,36835682546787.98
2022-11-07T00:00:00.000Z,262687899.71,1182003,20731.06,36766791551487.28
2022-11-08T00:00:00.000Z,298699981.88,1224523,19062.56,36762198818467.21
2022-11-09T00:00:00.000Z,271264511.75,1310950,17064.31,36762198818467.21
2022-11-10T00:00:00.000Z,270126161.33,1321115,16894.04,36762198818467.21
2022-11-11T00:00:00.000Z,250354014.54,1311679,17013.77,36762198818467.21
2022-11-12T00:00:00.000Z,307500883.6,1077008,16835.66,36762198818467.21
2022-11-13T00:00:00.000Z,234890721.07,1210634,16578.37,36762198818467.21
2022-11-14T00:00:00.000Z,229560466.7,1294296,16477.76,36762198818467.21
2022-11-15T00:00:00.000Z,285064550.34,1335959,16800.46,36762198818467.21
2022-11-16T00:00:00.000Z,273148112.79,1309563,16680.87,36762198818467.21
2022-11-17T00:00:00.000Z,253388441.88,1302199,16568.61,36762198818467.21
2022-11-18T00:00:00.000Z,258913885.5,1369823,16753.46,36762198818467.21
2022-11-19T00:00:00.000Z,269485124.05,1496934,16668.88,36762198818467.21
2022-11-20T00:00:00.000Z,275356763.54,1424174,16449.6,36773572356982.63
2022-11-21T00:00:00.000Z,241703737.8,1422428,15876.58,36950494067222.42
2022-11-22T00:00:00.000Z,239845791.91,1423033,15938.69,36950494067222.42
2022-11-23T00:00:00.000Z,259770406.9,1474427,16410.64,36950494067222.42
2022-11-24T00:00:00.000Z,235888208.22,1571701,16620.71,36950494067222.42
2022-11-25T00:00:00.000Z,226411061.9,1506700,16471.29,36950494067222.42
2022-11-26T00:00:00.000Z,203204923.33,1519975,16534.91,36950494067222.42
2022-11-27T00:00:00.000Z,249382000.96,1150471,16494.54,36950494067222.42
2022-11-28T00:00:00.000Z,266448817.76,1336178,16239.29,36950494067222.42
2022-11-29T00:00:00.000Z,241641987.69,1361236,16312.55,36950494067222.42
2022-11-30T00:00:00.000Z,257582923.56,1248211,16820.68,36950494067222.42
2022-12-01T00:00:00.000Z,284561664.55,1255363,17060.57,36950494067222.42
2022-12-02T00:00:00.000Z,233608474.52,1392480,16964.54,36950494067222.42
2022-12-03T00:00:00.000Z,240487140.15,1318575,17010.58,36950494067222.42
2022-12-04T00:00:00.000Z,260848804.97,1086377,17039.66,36950494067222.42
2022-12-05T00:00:00.000Z,268988167.26,1246357,17144.29,36950494067222.42
2022-12-06T00:00:00.000Z,233690249.95,1328943,17009.44,34464833739061.44
2022-12-07T00:00:00.000Z,293624267.4,1029506,16920.1,34244331613176.19
2022-12-08T00:00:00.000Z,283700661.2,1004454,17022.25,34244331613176.19
2022-12-09T00:00:00.000Z,264277463.67,1180113,17198.39,34244331613176.19
2022-12-10T00:00:00.000Z,262655121.17,1285053,17161.98,34244331613176.19
2022-12-11T00:00:00.000Z,249094372.96,972099,17170.03,34244331613176.19
2022-12-12T00:00:00.000Z,246542595.83,1200833,17060.44,34244331613176.19
2022-12-13T00:00:00.000Z,282972262.57,1119508,17520.65,34244331613176.19
2022-12-14T00:00:00.000Z,257218580.69,1205358,18014.33,34244331613176.19
2022-12-15T00:00:00.000Z,237798357.89,1235629,17575.31,34244331613176.19
2022-12-16T00:00:00.000Z,220371430.51,1183964,17066.11,34244331613176.19
2022-12-17T00:00:00.000Z,235752017.74,1289653,16693.87,34244331613176.19
2022-12-18T00:00:00.000Z,246061749.29,980154,16751.93,34244331613176.19
2022-12-19T00:00:00.000Z,233470454.79,1322322,16581.9,34606598588472.96
2022-12-20T00:00:00.000Z,245235955.43,1314352,16716.81,35364065900457.12
2022-12-21T00:00:00.000Z,253884851.71,1220129,16830.36,35364065900457.12
2022-12-22T00:00:00.000Z,240860177.64,1244493,16716.04,35364065900457.12
2022-12-23T00:00:00.000Z,231167303.93,1262014,16835.39,35364065900457.12
2022-12-24T00:00:00.000Z,155282547.65,1449313,16818.65,35364065900457.12
2022-12-25T00:00:00.000Z,249019239.62,987936,16793.65,35364065900457.12
2022-12-26T00:00:00.000Z,226507605.92,1119263,16861.82,35364065900457.12
2022-12-27T00:00:00.000Z,201933312.43,1376405,16783.17,35364065900457.12
2022-12-28T00:00:00.000Z,298435343.49,1026325,16619.67,35364065900457.12
2022-12-29T00:00:00.000Z,247791771.94,1263212,16568.62,35364065900457.12
2022-12-30T00:00:00.000Z,278823016.89,1356429,16501.01,35364065900457.12
2022-12-31T00:00:00.000Z,278623408.29,1071710,16556.25,35364065900457.12
2023-01-01T00:00:00.000Z,273982125.5,842700,16561.34,35364065900457.12
2023-01-02T00:00:00.000Z,278359859.85,1021220,16656.11,35364065900457.12
2023-01-03T00:00:00.000Z,262372413.21,1248256,16685.86,34209069922954.15
2023-01-04T00:00:00.000Z,247070061.15,1224450,16811.82,34093570325203.85
2023-01-05T00:00:00.000Z,265171513.73,1155025,16817.24,34093570325203.85
2023-01-06T00:00:00.000Z,306964769.63,1052704,16850.6,34093570325203.85
2023-01-07T00:00:00.000Z,260649972.56,956566,16939,34093570325203.85
2023-01-08T00:00:00.000Z,261366835.43,905175,17022.75,34093570325203.85
2023-01-09T00:00:00.000Z,258514996.93,1235484,17245.4,34093570325203.85
2023-01-10T00:00:00.000Z,287350565.75,1378499,17316.47,34093570325203.85
2023-01-11T00:00:00.000Z,250188907.73,1295226,17655.58,34093570325203.85
2023-01-12T00:00:00.000Z,254975569.19,1350650,18499.36,34093570325203.85
2023-01-13T00:00:00.000Z,270682690.31,1278143,19354.84,34093570325203.85
2023-01-14T00:00:00.000Z,291701596.28,1113400,20575.46,34093570325203.85
2023-01-15T00:00:00.000Z,279602440.03,876146,20811.68,34586995580398.6
2023-01-16T00:00:00.000Z,277150691.21,1260744,21037.36,37590453655497.09
2023-01-17T00:00:00.000Z,294904535.98,1242123,21210.8,37590453655497.09
2023-01-18T00:00:00.000Z,261127027.89,1339286,21018.14,37590453655497.09
2023-01-19T00:00:00.000Z,270036201.28,1295968,20925.71,37590453655497.09
2023-01-20T00:00:00.000Z,246381954.65,1293477,21804.57,37590453655497.09
2023-01-21T00:00:00.000Z,259106406.2,1177075,22896.48,37590453655497.09
2023-01-22T00:00:00.000Z,289595998.37,1101524,22707.68,37590453655497.09
2023-01-23T00:00:00.000Z,297800810.04,1100509,22870.17,37590453655497.09
2023-01-24T00:00:00.000Z,247216518.65,1342045,22822.31,37590453655497.09
2023-01-25T00:00:00.000Z,327000195.81,1000924,23077.82,37590453655497.09
2023-01-26T00:00:00.000Z,291709366.56,1106107,23069.21,37590453655497.09
2023-01-27T00:00:00.000Z,292336086.9,1141640,23039.8,37590453655497.09
2023-01-28T00:00:00.000Z,320120052.7,960155,23038.64,37590453655497.09
2023-01-29T00:00:00.000Z,312071185.37,989034,23464.73,38858880377385.03
2023-01-30T00:00:00.000Z,274449826.38,1331806,23186.82,39350942467772.64
2023-01-31T00:00:00.000Z,228925137.23,1539453,22998.28,39350942467772.64
2023-02-01T00:00:00.000Z,280690904.66,1575890,23296.12,39350942467772.64
2023-02-02T00:00:00.000Z,284796685.77,1426083,23826.11,39350942467772.64
2023-02-03T00:00:00.000Z,260932331.93,1461705,23470.34,39350942467772.64
2023-02-04T00:00:00.000Z,268362951.28,1758863,23425.53,39350942467772.64
2023-02-05T00:00:00.000Z,296238640.68,1629097,23113.33,39350942467772.64
2023-02-06T00:00:00.000Z,299524016.69,2203473,22901.72,39350942467772.64
2023-02-07T00:00:00.000Z,280726036.9,2142792,23047.95,39350942467772.64
2023-02-08T00:00:00.000Z,278476776.1,2108701,23048.12,39350942467772.64
2023-02-09T00:00:00.000Z,317608291.49,2143936,22370.92,39350942467772.64
2023-02-10T00:00:00.000Z,288094798.67,2064632,21717.7,39350942467772.64
2023-02-11T00:00:00.000Z,301732069.61,2358842,21754.37,39350942467772.64
2023-02-12T00:00:00.000Z,322662186.4,2517537,21870.55,39227251924109.77
2023-02-13T00:00:00.000Z,304622960.09,2162067,21651.34,39156400059293.19
2023-02-14T00:00:00.000Z,305668219.22,2336343,21947.99,39156400059293.19
2023-02-15T00:00:00.000Z,316666753.59,2190209,23199.22,39156400059293.19
2023-02-16T00:00:00.000Z,347465920.72,2106646,24377.9,39156400059293.19
2023-02-17T00:00:00.000Z,322653865.3,2048259,24190.65,39156400059293.19
2023-02-18T00:00:00.000Z,326050075.85,2114063,24654.63,39156400059293.19
2023-02-19T00:00:00.000Z,315338776.29,2263326,24714.21,39156400059293.19
2023-02-20T00:00:00.000Z,286112666.59,2145953,24486,39156400059293.19
2023-02-21T00:00:00.000Z,325143266.16,2044759,24692.48,39156400059293.19
2023-02-22T00:00:00.000Z,275658458.74,1894046,24034.78,39156400059293.19
2023-02-23T00:00:00.000Z,334141649.4,2014352,24112.19,39156400059293.19
2023-02-24T00:00:00.000Z,262477274.18,1841840,23478.12,39156400059293.19
2023-02-25T00:00:00.000Z,229016907,1846932,23013.57,42835295924696.56
2023-02-26T00:00:00.000Z,361161821.84,2082147,23371,43053844193928.46
2023-02-27T00:00:00.000Z,300400459.74,1633578,23510.47,43053844193928.46
2023-02-28T00:00:00.000Z,296020481.17,1856715,23317.81,43053844193928.46
2023-03-01T00:00:00.000Z,365431553.02,2110520,23500.01,43053844193928.46
2023-03-02T00:00:00.000Z,307857729.36,2024497,23500.53,43053844193928.46
2023-03-03T00:00:00.000Z,358233244.95,2004600,22812.19,43053844193928.46
2023-03-04T00:00:00.000Z,329239491.2,2145609,22295.11,43053844193928.46
2023-03-05T00:00:00.000Z,340103754.07,1933650,22436.46,43053844193928.46
2023-03-06T00:00:00.000Z,284007429.85,1809956,22450.41,43053844193928.46
2023-03-07T00:00:00.000Z,354433461.77,2018768,22253.14,43053844193928.46
2023-03-08T00:00:00.000Z,287141620.2,1980563,21952.72,43053844193928.46
2023-03-09T00:00:00.000Z,289466130.92,1825581,20970.86,43053844193928.46
2023-03-10T00:00:00.000Z,290621643.31,1836066,19984.17,43127061549761.1
2023-03-11T00:00:00.000Z,357984065.27,2271631,20373.23,43551722213590.37
2023-03-12T00:00:00.000Z,358292318,2356654,21331.8,43551722213590.37
2023-03-13T00:00:00.000Z,341581733.23,2066050,23236.54,43551722213590.37
2023-03-14T00:00:00.000Z,320701846.64,1813072,25295.89,43551722213590.37
2023-03-15T00:00:00.000Z,321605455.9,1952574,24600.16,43551722213590.37
2023-03-16T00:00:00.000Z,289424696.12,1985878,24715.83,43551722213590.37
2023-03-17T00:00:00.000Z,321015721.77,1900525,26364.92,43551722213590.37
2023-03-18T00:00:00.000Z,356722324.93,2262015,27202.52,43551722213590.37
2023-03-19T00:00:00.000Z,322554737.66,2320146,27675.04,43551722213590.37
2023-03-20T00:00:00.000Z,332583503.46,2003264,27882.11,43551722213590.37
2023-03-21T00:00:00.000Z,313373014.09,1988930,27954.85,43551722213590.37
2023-03-22T00:00:00.000Z,350478015.91,2161154,27779.41,43551722213590.37
2023-03-23T00:00:00.000Z,400009485.07,2493021,27999.38,43767569956061.59
2023-03-24T00:00:00.000Z,377213849.08,2430091,27732.48,46843400286276.55
2023-03-25T00:00:00.000Z,339073834.09,2090348,27499.65,46843400286276.55
2023-03-26T00:00:00.000Z,338131945.72,2280120,27830.04,46843400286276.55
2023-03-27T00:00:00.000Z,348052419.27,1882243,27304.95,46843400286276.55
2023-03-28T00:00:00.000Z,320371466.67,1815144,27080.82,46843400286276.55
2023-03-29T00:00:00.000Z,340772028.94,2014914,27951.37,46843400286276.55
2023-03-30T00:00:00.000Z,366333569.75,2052353,28452.27,46843400286276.55
2023-03-31T00:00:00.000Z,329238958.25,1793979,28095.85,46843400286276.55
2023-04-01T00:00:00.000Z,324271880.48,1813156,28538.19,46843400286276.55
2023-04-02T00:00:00.000Z,350448992.48,1876088,28209.66,46843400286276.55
2023-04-03T00:00:00.000Z,305268720.02,1737822,27892.45,46843400286276.55
2023-04-04T00:00:00.000Z,378403645.22,1782377,28056.04,46843400286276.55
2023-04-05T00:00:00.000Z,322920019.68,1829118,28311.35,46843400286276.55
2023-04-06T00:00:00.000Z,380287878.99,1957578,27958.5,47189345878587.57
2023-04-07T00:00:00.000Z,337964197.48,1880772,27950.86,47887764338536.25
2023-04-08T00:00:00.000Z,351110806.55,2217774,28014.91,47887764338536.25
2023-04-09T00:00:00.000Z,350085403.44,1984282,28180.06,47887764338536.25
2023-04-10T00:00:00.000Z,295982619.92,1622220,28980.39,47887764338536.25
2023-04-11T00:00:00.000Z,365598048.21,1666888,30082.98,47887764338536.25
2023-04-12T00:00:00.000Z,383612062.22,1937240,30102.43,47887764338536.25
2023-04-13T00:00:00.000Z,343744752.88,1792668,30236.13,47887764338536.25
2023-04-14T00:00:00.000Z,332113764.3,1777183,30520.7,47887764338536.25
2023-04-15T00:00:00.000Z,377312892.07,1835977,30425.8,47887764338536.25
2023-04-16T00:00:00.000Z,300710761.59,1870822,30357.55,47887764338536.25
2023-04-17T00:00:00.000Z,380392746.03,1789871,29795.02,47887764338536.25
2023-04-18T00:00:00.000Z,399856289.27,1774748,29814.24,47887764338536.25
2023-04-19T00:00:00.000Z,329334223.02,1789357,29515.75,47887764338536.25
2023-04-20T00:00:00.000Z,318142869.14,1683680,28551.88,48296984989381.53
2023-04-21T00:00:00.000Z,354807558.75,1773189,27760.13,48712405953118.43
2023-04-22T00:00:00.000Z,364611796.32,1686116,27516.02,48712405953118.43
2023-04-23T00:00:00.000Z,354516559.62,1601784,27589.48,48712405953118.43
2023-04-24T00:00:00.000Z,345603014.29,1715576,27502.45,48712405953118.43
2023-04-25T00:00:00.000Z,303168705.31,1597077,27799.29,48712405953118.43
2023-04-26T00:00:00.000Z,316829800.69,1607471,28639.87,48712405953118.43
2023-04-27T00:00:00.000Z,320007903.48,1559151,29143.87,48712405953118.43
2023-04-28T00:00:00.000Z,361420983.13,1608638,29263.72,48712405953118.43
2023-04-29T00:00:00.000Z,339036924.69,1604319,29277.16,48712405953118.43
2023-04-30T00:00:00.000Z,358141859.01,1647023,29537.01,48712405953118.43
2023-05-01T00:00:00.000Z,441795397.26,1664010,28510,48712405953118.43
2023-05-02T00:00:00.000Z,314732140.62,1644593,28397.29,48712405953118.43
2023-05-03T00:00:00.000Z,344667655.11,1597977,28715.1,48712405953118.43
2023-05-04T00:00:00.000Z,349862967.4,1596318,29037.12,48484851384225.54
2023-05-05T00:00:00.000Z,287382317.16,1604926,29275.17,48005534313578.78
2023-05-06T00:00:00.000Z,359909955.6,1666302,29158.82,48005534313578.78
2023-05-07T00:00:00.000Z,338104017.43,1684206,28877.43,48005534313578.78
2023-05-08T00:00:00.000Z,327044310.55,1703124,28096.77,48005534313578.78
2023-05-09T00:00:00.000Z,369855656.37,1660357,27739.53,48005534313578.78
2023-05-10T00:00:00.000Z,410706990.53,1681128,27590,48005534313578.78
2023-05-11T00:00:00.000Z,361034869.03,1737399,27186.71,48005534313578.78
2023-05-12T00:00:00.000Z,336678967.84,1670210,26464.56,48005534313578.78
2023-05-13T00:00:00.000Z,347067505.04,1706875,26877.29,48005534313578.78
2023-05-14T00:00:00.000Z,413296107.8,1719132,26906.49,48005534313578.78
2023-05-15T00:00:00.000Z,355461365.35,1751037,27213.05,48005534313578.78
2023-05-16T00:00:00.000Z,366271964.67,1714052,27087.67,48005534313578.78
2023-05-17T00:00:00.000Z,382795270.78,1672989,27035.05,48005534313578.78
2023-05-18T00:00:00.000Z,353298064.34,1642504,26934.21,49188301954866.05
2023-05-19T00:00:00.000Z,374191227.94,1726897,26918.85,49549703178592.68
2023-05-20T00:00:00.000Z,334015865.51,1709835,27001.9,49549703178592.68
2023-05-21T00:00:00.000Z,372752521.65,1849795,26982.33,49549703178592.68
2023-05-22T00:00:00.000Z,353200398.31,1707516,26814.32,49549703178592.68
2023-05-23T00:00:00.000Z,383219126.07,1793346,27141.88,49549703178592.68
2023-05-24T00:00:00.000Z,350241687.79,1793709,26657.09,49549703178592.68
2023-05-25T00:00:00.000Z,375656391.75,1717907,26239.68,49549703178592.68
2023-05-26T00:00:00.000Z,375927179.15,1670583,26638.61,49549703178592.68
2023-05-27T00:00:00.000Z,358663285.16,1794709,26742.22,49549703178592.68
2023-05-28T00:00:00.000Z,393052334.14,1696633,27522.15,49549703178592.68
2023-05-29T00:00:00.000Z,402418414.94,1724601,28002.71,49549703178592.68
2023-05-30T00:00:00.000Z,381110963.36,1698502,27808.69,49549703178592.68
2023-05-31T00:00:00.000Z,356208219.59,1680761,27346.86,49896188532214.36
2023-06-01T00:00:00.000Z,340920407.91,1599280,26995.04,51234338863442.89
2023-06-02T00:00:00.000Z,420464199.54,1638168,26912.96,51234338863442.89
2023-06-03T00:00:00.000Z,334410384.29,1687837,27141.35,51234338863442.89
2023-06-04T00:00:00.000Z,387625189.31,1796594,27205.6,51234338863442.89
2023-06-05T00:00:00.000Z,352594432.16,1597624,26275.23,51234338863442.89
2023-06-06T00:00:00.000Z,390353029.61,1692034,26377.49,51234338863442.89
2023-06-07T00:00:00.000Z,346539206.24,1621679,26778.92,51234338863442.89
2023-06-08T00:00:00.000Z,394123676.1,1693495,26519.44,51234338863442.89
2023-06-09T00:00:00.000Z,432651827.53,1630917,26536.73,51234338863442.89
2023-06-10T00:00:00.000Z,390933929.09,1897741,25997.1,51234338863442.89
2023-06-11T00:00:00.000Z,414797002.55,1998654,25934.14,51234338863442.89
2023-06-12T00:00:00.000Z,400272505.41,1696170,25862.07,51234338863442.89
2023-06-13T00:00:00.000Z,382873189.91,1798182,26070.52,51234338863442.89
2023-06-14T00:00:00.000Z,311769487.25,1615091,25453.99,51935360722908.92
2023-06-15T00:00:00.000Z,387651984.85,1773660,25252.92,52350439455487.47
2023-06-16T00:00:00.000Z,405224162.72,1654360,25821.32,52350439455487.47
2023-06-17T00:00:00.000Z,368048849.8,1713229,26473.73,52350439455487.47
2023-06-18T00:00:00.000Z,391476852.64,1984185,26474.68,52350439455487.47
2023-06-19T00:00:00.000Z,371002703.04,1766902,26648.13,52350439455487.47
2023-06-20T00:00:00.000Z,356345457.65,1681460,27528.2,52350439455487.47
2023-06-21T00:00:00.000Z,314136815.08,1608081,29526.99,52350439455487.47
2023-06-22T00:00:00.000Z,368729119.18,1640141,30034.91,52350439455487.47
2023-06-23T00:00:00.000Z,326589098.49,1664020,30614.5,52350439455487.47
2023-06-24T00:00:00.000Z,380552306.87,1781937,30543.5,52350439455487.47
2023-06-25T00:00:00.000Z,401162075.05,1868063,30673.25,52350439455487.47
2023-06-26T00:00:00.000Z,377402549.97,1723111,30294.89,52350439455487.47
2023-06-27T00:00:00.000Z,365436620.9,1717011,30622.39,52350439455487.47
2023-06-28T00:00:00.000Z,278978350.77,1680819,30289.45,52255759843019.17
2023-06-29T00:00:00.000Z,368447532.76,1676636,30436.73,50646206431058.09
2023-06-30T00:00:00.000Z,399705488.53,1656886,30440.22,50646206431058.09
2023-07-01T00:00:00.000Z,338092027.72,1656755,30487.98,50646206431058.09
2023-07-02T00:00:00.000Z,432508521.14,1816713,30489.25,50646206431058.09
2023-07-03T00:00:00.000Z,347090726.95,1780203,30981.25,50646206431058.09
2023-07-04T00:00:00.000Z,376343405.63,1727264,30983.17,50646206431058.09
2023-07-05T00:00:00.000Z,397109547.78,1691748,30539.28,50646206431058.09
2023-07-06T00:00:00.000Z,351469235.2,1652073,30693.8,50646206431058.09
2023-07-07T00:00:00.000Z,440270115.04,1799449,30088.52,50646206431058.09
2023-07-08T00:00:00.000Z,451908643.99,1751515,30219.63,50646206431058.09
2023-07-09T00:00:00.000Z,426253583.2,1763557,30257.89,50646206431058.09
2023-07-10T00:00:00.000Z,389448979.53,1663702,30504.54,50646206431058.09
2023-07-11T00:00:00.000Z,345935618.02,1714983,30560.55,50646206431058.09
2023-07-12T00:00:00.000Z,381633144.26,1703309,30598.87,53503052179805.03
2023-07-13T00:00:00.000Z,319245281.73,1601404,31049.05,53911173001054.59
2023-07-14T00:00:00.000Z,374569322.05,1602543,30783.23,53911173001054.59
2023-07-15T00:00:00.000Z,369796709.28,1683448,30330.98,53911173001054.59
2023-07-16T00:00:00.000Z,419853946.06,1731302,30265.79,53911173001054.59
2023-07-17T00:00:00.000Z,373226127.61,1615517,30007.04,53911173001054.59
2023-07-18T00:00:00.000Z,434517830.08,1725549,29892,53911173001054.59
2023-07-19T00:00:00.000Z,402233116.66,1738754,29982.42,53911173001054.59
2023-07-20T00:00:00.000Z,352269895.49,1575706,29998.8,53911173001054.59
2023-07-21T00:00:00.000Z,298547857.07,1583604,29897.5,53911173001054.59
2023-07-22T00:00:00.000Z,369514577.64,1668878,29820.29,53911173001054.59
2023-07-23T00:00:00.000Z,395232560.61,1730404,30041.76,53911173001054.59
2023-07-24T00:00:00.000Z,402727561.54,1700942,29481.46,53911173001054.59
2023-07-25T00:00:00.000Z,376650732.18,1683894,29213.07,53911173001054.59
2023-07-26T00:00:00.000Z,387857861.22,1682859,29390.67,53251647610383.42
2023-07-27T00:00:00.000Z,362796386.1,1653487,29325.03,52328312063443.84
2023-07-28T00:00:00.000Z,378387205.42,1629710,29324.72,52328312063443.84
2023-07-29T00:00:00.000Z,358480932.12,1616703,29331.83,52328312063443.84
2023-07-30T00:00:00.000Z,439630109.37,1721756,29248.11,52328312063443.84
2023-07-31T00:00:00.000Z,379945111.4,1678803,29316.98,52328312063443.84
2023-08-01T00:00:00.000Z,361479209.77,1650291,29148.84,52328312063443.84
2023-08-02T00:00:00.000Z,404333041.47,1570630,29469.86,52328312063443.84
2023-08-03T00:00:00.000Z,393678426.15,1690188,29170.61,52328312063443.84
2023-08-04T00:00:00.000Z,319892380.13,1594248,29050.37,52328312063443.84
2023-08-05T00:00:00.000Z,404832864.52,1692858,29031.92,52328312063443.84
2023-08-06T00:00:00.000Z,444446987.62,1709818,29063.81,52328312063443.84
2023-08-07T00:00:00.000Z,379072879.76,1700017,28958.56,52328312063443.84
2023-08-08T00:00:00.000Z,331424225,1562834,29658.81,52328312063443.84
2023-08-09T00:00:00.000Z,424038624.18,1655576,29738.69,52358969387622.25
2023-08-10T00:00:00.000Z,334520894.82,1558921,29515.95,52391178981379.36
2023-08-11T00:00:00.000Z,394889206.64,1640799,29377.84,52391178981379.36
